Date,Close,Change
18-Mar-2021,8.2824,0.0196
19-Mar-2021,8.2924,0.01
22-Mar-2021,8.2915,-0.0009
23-Mar-2021,8.3121,0.0206
24-Mar-2021,8.3086,-0.0035
25-Mar-2021,8.3144,0.0059
26-Mar-2021,8.3264,0.0119
29-Mar-2021,8.3181,-0.0083
30-Mar-2021,8.3192,0.0011
31-Mar-2021,8.3301,0.0109
01-Apr-2021,8.334,0.0039
02-Apr-2021,8.3305,-0.0035
05-Apr-2021,8.3604,0.03
06-Apr-2021,8.3496,-0.0108
07-Apr-2021,8.3461,-0.0036
08-Apr-2021,8.3606,0.0145
09-Apr-2021,8.3758,0.0153
12-Apr-2021,8.3854,0.0096
13-Apr-2021,8.3694,-0.0161
14-Apr-2021,8.383,0.0136
15-Apr-2021,8.3556,-0.0274
16-Apr-2021,8.3507,-0.0049
19-Apr-2021,8.3639,0.0132
20-Apr-2021,8.3489,-0.0151
21-Apr-2021,8.3425,-0.0064
22-Apr-2021,8.3769,0.0345
23-Apr-2021,8.3582,-0.0187
26-Apr-2021,8.3599,0.0016
27-Apr-2021,8.34,-0.0199
28-Apr-2021,8.3309,-0.0091
29-Apr-2021,8.3284,-0.0025
30-Apr-2021,8.3286,0.0002
03-May-2021,8.3268,-0.0018
04-May-2021,8.325,-0.0018
05-May-2021,8.3398,0.0148
06-May-2021,8.3185,-0.0214
07-May-2021,8.3355,0.017
10-May-2021,8.3331,-0.0024
11-May-2021,8.3442,0.0111
12-May-2021,8.3698,0.0256
13-May-2021,8.3817,0.0119
14-May-2021,8.3796,-0.0021
17-May-2021,8.3671,-0.0125
18-May-2021,8.3733,0.0062
19-May-2021,8.3668,-0.0065
20-May-2021,8.3694,0.0026
21-May-2021,8.3526,-0.0168
24-May-2021,8.3477,-0.0049
25-May-2021,8.3432,-0.0045
26-May-2021,8.3412,-0.0021
27-May-2021,8.3436,0.0024
28-May-2021,8.3505,0.0069
31-May-2021,8.3436,-0.0068
01-Jun-2021,8.3422,-0.0014
02-Jun-2021,8.3356,-0.0066
03-Jun-2021,8.3232,-0.0124
04-Jun-2021,8.3064,-0.0168
07-Jun-2021,8.3173,0.0109
08-Jun-2021,8.3257,0.0084
09-Jun-2021,8.3203,-0.0054
10-Jun-2021,8.3119,-0.0085
11-Jun-2021,8.3292,0.0174
14-Jun-2021,8.3364,0.0072
15-Jun-2021,8.3109,-0.0256
16-Jun-2021,8.3209,0.01
17-Jun-2021,8.333,0.0121
18-Jun-2021,8.3366,0.0036
21-Jun-2021,8.3185,-0.0181
22-Jun-2021,8.3191,0.0005
23-Jun-2021,8.3125,-0.0066
24-Jun-2021,8.2984,-0.0141
25-Jun-2021,8.3034,0.005
28-Jun-2021,8.3021,-0.0012
29-Jun-2021,8.2841,-0.0181
30-Jun-2021,8.2849,0.0008
01-Jul-2021,8.2723,-0.0126
02-Jul-2021,8.2651,-0.0072
05-Jul-2021,8.2768,0.0117
06-Jul-2021,8.2873,0.0105
07-Jul-2021,8.2711,-0.0163
08-Jul-2021,8.2927,0.0216
09-Jul-2021,8.3055,0.0128
12-Jul-2021,8.3048,-0.0007
13-Jul-2021,8.3046,-0.0003
14-Jul-2021,8.3058,0.0013
15-Jul-2021,8.2902,-0.0156
16-Jul-2021,8.2868,-0.0034
19-Jul-2021,8.2595,-0.0273
20-Jul-2021,8.2484,-0.0111
21-Jul-2021,8.2279,-0.0206
22-Jul-2021,8.2202,-0.0076
23-Jul-2021,8.2232,0.003
26-Jul-2021,8.2094,-0.0138
27-Jul-2021,8.2163,0.0068
28-Jul-2021,8.2234,0.0071
29-Jul-2021,8.2367,0.0133
30-Jul-2021,8.2461,0.0094
02-Aug-2021,8.2406,-0.0054
03-Aug-2021,8.2708,0.0301
04-Aug-2021,8.2763,0.0055
05-Aug-2021,8.2727,-0.0036
06-Aug-2021,8.2657,-0.007
09-Aug-2021,8.2591,-0.0066
10-Aug-2021,8.2528,-0.0063
11-Aug-2021,8.2657,0.0129
12-Aug-2021,8.2479,-0.0178
13-Aug-2021,8.2488,0.0009
16-Aug-2021,8.2557,0.0068
17-Aug-2021,8.2725,0.0168
18-Aug-2021,8.2636,-0.0089
19-Aug-2021,8.2555,-0.0081
20-Aug-2021,8.2707,0.0153
23-Aug-2021,8.2635,-0.0072
24-Aug-2021,8.2726,0.0091
25-Aug-2021,8.2746,0.002
26-Aug-2021,8.2802,0.0056
27-Aug-2021,8.3047,0.0246
30-Aug-2021,8.3116,0.0069
31-Aug-2021,8.3147,0.0031
01-Sep-2021,8.2983,-0.0164
02-Sep-2021,8.2875,-0.0108
03-Sep-2021,8.3026,0.0152
06-Sep-2021,8.3196,0.017
07-Sep-2021,8.3129,-0.0067
08-Sep-2021,8.2988,-0.0141
09-Sep-2021,8.3103,0.0115
10-Sep-2021,8.3161,0.0059
13-Sep-2021,8.3143,-0.0018
14-Sep-2021,8.3178,0.0035
15-Sep-2021,8.3167,-0.0011
16-Sep-2021,8.3031,-0.0136
17-Sep-2021,8.3072,0.0041
20-Sep-2021,8.3438,0.0366
21-Sep-2021,8.3391,-0.0047
22-Sep-2021,8.3424,0.0033
23-Sep-2021,8.363,0.0206
24-Sep-2021,8.3785,0.0154
27-Sep-2021,8.3886,0.0102
28-Sep-2021,8.3888,0.0002
29-Sep-2021,8.387,-0.0018
30-Sep-2021,8.3788,-0.0082
01-Oct-2021,8.352,-0.0268
04-Oct-2021,8.33,-0.022
05-Oct-2021,8.328,-0.002
06-Oct-2021,8.3153,-0.0127
07-Oct-2021,8.3147,-0.0006
08-Oct-2021,8.3248,0.0101
11-Oct-2021,8.3387,0.0139
12-Oct-2021,8.336,-0.0027
13-Oct-2021,8.3446,0.0085
14-Oct-2021,8.3453,0.0008
15-Oct-2021,8.3281,-0.0173
18-Oct-2021,8.3322,0.0041
19-Oct-2021,8.3102,-0.0219
20-Oct-2021,8.2966,-0.0136
21-Oct-2021,8.289,-0.0076
22-Oct-2021,8.2756,-0.0134
25-Oct-2021,8.2808,0.0052
26-Oct-2021,8.2757,-0.0051
27-Oct-2021,8.286,0.0103
28-Oct-2021,8.289,0.003
29-Oct-2021,8.3035,0.0145
01-Nov-2021,8.2978,-0.0057
02-Nov-2021,8.2947,-0.0031
03-Nov-2021,8.2899,-0.0048
04-Nov-2021,8.2835,-0.0064
05-Nov-2021,8.287,0.0035
08-Nov-2021,8.289,0.0019
09-Nov-2021,8.2653,-0.0236
10-Nov-2021,8.2495,-0.0158
11-Nov-2021,8.2393,-0.0102
12-Nov-2021,8.2417,0.0024
15-Nov-2021,8.2444,0.0026
16-Nov-2021,8.2305,-0.0138
17-Nov-2021,8.2577,0.0272
18-Nov-2021,8.2584,0.0007
19-Nov-2021,8.239,-0.0194
22-Nov-2021,8.2168,-0.0222
23-Nov-2021,8.2221,0.0053
24-Nov-2021,8.2315,0.0095
25-Nov-2021,8.2255,-0.0061
26-Nov-2021,8.2035,-0.022
29-Nov-2021,8.1965,-0.007
30-Nov-2021,8.1974,0.0009
01-Dec-2021,8.196,-0.0014
02-Dec-2021,8.1907,-0.0053
03-Dec-2021,8.2014,0.0106
06-Dec-2021,8.187,-0.0144
07-Dec-2021,8.2017,0.0148
08-Dec-2021,8.2067,0.005
09-Dec-2021,8.2131,0.0064
10-Dec-2021,8.2157,0.0026
13-Dec-2021,8.205,-0.0107
14-Dec-2021,8.1979,-0.0072
15-Dec-2021,8.2086,0.0107
16-Dec-2021,8.2191,0.0105
17-Dec-2021,8.2202,0.0011
20-Dec-2021,8.2181,-0.0021
21-Dec-2021,8.2093,-0.0088
22-Dec-2021,8.2209,0.0115
23-Dec-2021,8.2222,0.0014
24-Dec-2021,8.2142,-0.0081
27-Dec-2021,8.2154,0.0013
28-Dec-2021,8.219,0.0036
29-Dec-2021,8.1959,-0.0232
30-Dec-2021,8.1873,-0.0085
31-Dec-2021,8.1913,0.004
03-Jan-2022,8.1899,-0.0014
04-Jan-2022,8.1938,0.0039
05-Jan-2022,8.1951,0.0013
06-Jan-2022,8.1781,-0.017
07-Jan-2022,8.1702,-0.0079
10-Jan-2022,8.161,-0.0092
11-Jan-2022,8.1681,0.0072
12-Jan-2022,8.1519,-0.0163
13-Jan-2022,8.1641,0.0123
14-Jan-2022,8.1683,0.0041
17-Jan-2022,8.1585,-0.0098
18-Jan-2022,8.1446,-0.0139
19-Jan-2022,8.1405,-0.0041
20-Jan-2022,8.1169,-0.0235
21-Jan-2022,8.1218,0.0048
24-Jan-2022,8.1213,-0.0005
25-Jan-2022,8.1402,0.0189
26-Jan-2022,8.1398,-0.0004
27-Jan-2022,8.1494,0.0096
28-Jan-2022,8.159,0.0096
31-Jan-2022,8.1536,-0.0054
01-Feb-2022,8.1549,0.0012
02-Feb-2022,8.1398,-0.0151
03-Feb-2022,8.1498,0.01
04-Feb-2022,8.1561,0.0063
07-Feb-2022,8.1481,-0.0079
08-Feb-2022,8.1451,-0.0031
09-Feb-2022,8.1471,0.002
10-Feb-2022,8.1237,-0.0234
11-Feb-2022,8.1216,-0.0021
14-Feb-2022,8.123,0.0013
15-Feb-2022,8.1252,0.0022
16-Feb-2022,8.1236,-0.0016
17-Feb-2022,8.1102,-0.0134
18-Feb-2022,8.0995,-0.0107
21-Feb-2022,8.1182,0.0187
22-Feb-2022,8.1262,0.008
23-Feb-2022,8.1318,0.0055
24-Feb-2022,8.1455,0.0137
25-Feb-2022,8.1499,0.0044
28-Feb-2022,8.1433,-0.0066
01-Mar-2022,8.1542,0.0109
02-Mar-2022,8.1609,0.0067
03-Mar-2022,8.155,-0.0059
04-Mar-2022,8.1707,0.0157
07-Mar-2022,8.1749,0.0042
08-Mar-2022,8.184,0.0092
09-Mar-2022,8.2092,0.0252
10-Mar-2022,8.2223,0.0131
11-Mar-2022,8.2166,-0.0057
14-Mar-2022,8.2272,0.0107
15-Mar-2022,8.2028,-0.0245
16-Mar-2022,8.2039,0.0011
17-Mar-2022,8.1873,-0.0166
18-Mar-2022,8.1714,-0.0159
21-Mar-2022,8.1633,-0.0081
22-Mar-2022,8.1568,-0.0065
23-Mar-2022,8.1392,-0.0176
24-Mar-2022,8.1562,0.0171
25-Mar-2022,8.1486,-0.0077
28-Mar-2022,8.1658,0.0172
29-Mar-2022,8.1597,-0.0062
30-Mar-2022,8.173,0.0133
31-Mar-2022,8.1553,-0.0177
01-Apr-2022,8.165,0.0097
04-Apr-2022,8.1652,0.0001
05-Apr-2022,8.1475,-0.0177
06-Apr-2022,8.1408,-0.0067
07-Apr-2022,8.122,-0.0188
08-Apr-2022,8.1341,0.0121
11-Apr-2022,8.1195,-0.0146
12-Apr-2022,8.1117,-0.0078
13-Apr-2022,8.1091,-0.0026
14-Apr-2022,8.1279,0.0188
15-Apr-2022,8.1254,-0.0025
18-Apr-2022,8.1195,-0.0058
19-Apr-2022,8.1407,0.0212
20-Apr-2022,8.1551,0.0144
21-Apr-2022,8.1318,-0.0233
22-Apr-2022,8.1487,0.0169
25-Apr-2022,8.1448,-0.0038
26-Apr-2022,8.156,0.0112
27-Apr-2022,8.1524,-0.0036
28-Apr-2022,8.1652,0.0128
29-Apr-2022,8.1453,-0.0199
02-May-2022,8.1461,0.0007
03-May-2022,8.1177,-0.0283
04-May-2022,8.1237,0.006
05-May-2022,8.119,-0.0047
06-May-2022,8.125,0.0059
09-May-2022,8.1244,-0.0005
10-May-2022,8.1243,-0.0002
11-May-2022,8.1324,0.0081
12-May-2022,8.1163,-0.0161
13-May-2022,8.1223,0.006
16-May-2022,8.1217,-0.0006
17-May-2022,8.1224,0.0007
18-May-2022,8.124,0.0015
19-May-2022,8.114,-0.01
20-May-2022,8.1289,0.0149
23-May-2022,8.1241,-0.0048
24-May-2022,8.1353,0.0111
25-May-2022,8.1431,0.0078
26-May-2022,8.1406,-0.0025
27-May-2022,8.1235,-0.017
30-May-2022,8.134,0.0104
31-May-2022,8.1285,-0.0054
01-Jun-2022,8.1466,0.0181
02-Jun-2022,8.1511,0.0045
03-Jun-2022,8.1595,0.0084
06-Jun-2022,8.1605,0.001
07-Jun-2022,8.1526,-0.0078
08-Jun-2022,8.1799,0.0273
09-Jun-2022,8.17,-0.0099
10-Jun-2022,8.1705,0.0004
13-Jun-2022,8.1517,-0.0188
14-Jun-2022,8.1595,0.0078
15-Jun-2022,8.1847,0.0251
16-Jun-2022,8.1858,0.0011
17-Jun-2022,8.1764,-0.0093
20-Jun-2022,8.2036,0.0272
21-Jun-2022,8.2001,-0.0036
22-Jun-2022,8.1925,-0.0076
23-Jun-2022,8.191,-0.0014
24-Jun-2022,8.1866,-0.0044
27-Jun-2022,8.1995,0.0129
28-Jun-2022,8.1839,-0.0157
29-Jun-2022,8.1877,0.0038
30-Jun-2022,8.1876,-0.0001
01-Jul-2022,8.2114,0.0238
04-Jul-2022,8.2091,-0.0023
05-Jul-2022,8.2177,0.0085
06-Jul-2022,8.2302,0.0125
07-Jul-2022,8.2619,0.0317
08-Jul-2022,8.2634,0.0015
11-Jul-2022,8.2761,0.0127
12-Jul-2022,8.2769,0.0007
13-Jul-2022,8.2949,0.0181
14-Jul-2022,8.2877,-0.0073
15-Jul-2022,8.2893,0.0016
18-Jul-2022,8.2948,0.0055
19-Jul-2022,8.285,-0.0098
20-Jul-2022,8.2753,-0.0097
21-Jul-2022,8.2783,0.0029
22-Jul-2022,8.287,0.0087
25-Jul-2022,8.2994,0.0124
26-Jul-2022,8.2804,-0.0189
27-Jul-2022,8.2836,0.0031
28-Jul-2022,8.2896,0.006
29-Jul-2022,8.3061,0.0165
01-Aug-2022,8.3148,0.0087
02-Aug-2022,8.3054,-0.0093
03-Aug-2022,8.2882,-0.0172
04-Aug-2022,8.2963,0.0081
05-Aug-2022,8.2757,-0.0206
08-Aug-2022,8.3056,0.0299
09-Aug-2022,8.3051,-0.0005
10-Aug-2022,8.2882,-0.0169
11-Aug-2022,8.2736,-0.0145
12-Aug-2022,8.268,-0.0056
15-Aug-2022,8.2753,0.0073
16-Aug-2022,8.2788,0.0035
17-Aug-2022,8.2681,-0.0108
18-Aug-2022,8.2863,0.0182
19-Aug-2022,8.2816,-0.0047
22-Aug-2022,8.2781,-0.0035
23-Aug-2022,8.288,0.0099
24-Aug-2022,8.2714,-0.0167
25-Aug-2022,8.2582,-0.0132
26-Aug-2022,8.2652,0.007
29-Aug-2022,8.2643,-0.001
30-Aug-2022,8.2714,0.0072
31-Aug-2022,8.277,0.0056
01-Sep-2022,8.2767,-0.0003
02-Sep-2022,8.2487,-0.028
05-Sep-2022,8.2662,0.0175
06-Sep-2022,8.2727,0.0065
07-Sep-2022,8.2763,0.0037
08-Sep-2022,8.2657,-0.0107
09-Sep-2022,8.295,0.0294
12-Sep-2022,8.3013,0.0063
13-Sep-2022,8.2907,-0.0106
14-Sep-2022,8.3023,0.0116
15-Sep-2022,8.3146,0.0123
16-Sep-2022,8.336,0.0213
19-Sep-2022,8.3372,0.0013
20-Sep-2022,8.3357,-0.0015
21-Sep-2022,8.3337,-0.002
22-Sep-2022,8.3364,0.0027
23-Sep-2022,8.3338,-0.0026
26-Sep-2022,8.3349,0.0011
27-Sep-2022,8.34,0.0051
28-Sep-2022,8.3499,0.0099
29-Sep-2022,8.3542,0.0044
30-Sep-2022,8.3602,0.006
03-Oct-2022,8.3784,0.0182
04-Oct-2022,8.3957,0.0172
05-Oct-2022,8.4089,0.0132
06-Oct-2022,8.3915,-0.0174
07-Oct-2022,8.3903,-0.0012
10-Oct-2022,8.4005,0.0101
11-Oct-2022,8.3912,-0.0093
12-Oct-2022,8.401,0.0098
13-Oct-2022,8.412,0.011
14-Oct-2022,8.3942,-0.0178
17-Oct-2022,8.3953,0.0012
18-Oct-2022,8.3979,0.0026
19-Oct-2022,8.4184,0.0205
20-Oct-2022,8.4022,-0.0162
21-Oct-2022,8.4039,0.0017
24-Oct-2022,8.3926,-0.0113
25-Oct-2022,8.3956,0.003
26-Oct-2022,8.4023,0.0068
27-Oct-2022,8.3864,-0.0159
28-Oct-2022,8.3771,-0.0093
31-Oct-2022,8.3821,0.005
01-Nov-2022,8.3844,0.0023
02-Nov-2022,8.4214,0.037
03-Nov-2022,8.4229,0.0014
04-Nov-2022,8.415,-0.0079
07-Nov-2022,8.4276,0.0127
08-Nov-2022,8.4251,-0.0026
09-Nov-2022,8.4219,-0.0032
10-Nov-2022,8.406,-0.0159
11-Nov-2022,8.4061,0.0001
14-Nov-2022,8.4042,-0.0019
15-Nov-2022,8.3913,-0.0129
16-Nov-2022,8.3703,-0.021
17-Nov-2022,8.3873,0.017
18-Nov-2022,8.3943,0.007
21-Nov-2022,8.3897,-0.0046
22-Nov-2022,8.3849,-0.0048
23-Nov-2022,8.3793,-0.0057
24-Nov-2022,8.353,-0.0262
25-Nov-2022,8.3642,0.0112
28-Nov-2022,8.3782,0.014
29-Nov-2022,8.3892,0.011
30-Nov-2022,8.3612,-0.028
01-Dec-2022,8.3665,0.0053
02-Dec-2022,8.357,-0.0095
05-Dec-2022,8.3432,-0.0139
06-Dec-2022,8.3407,-0.0024
07-Dec-2022,8.3293,-0.0114
08-Dec-2022,8.3111,-0.0182
09-Dec-2022,8.3129,0.0017
12-Dec-2022,8.3414,0.0285
13-Dec-2022,8.3448,0.0034
14-Dec-2022,8.3306,-0.0142
15-Dec-2022,8.3383,0.0077
16-Dec-2022,8.368,0.0297
19-Dec-2022,8.352,-0.016
20-Dec-2022,8.3407,-0.0113
21-Dec-2022,8.3435,0.0028
22-Dec-2022,8.336,-0.0076
23-Dec-2022,8.3459,0.0099
26-Dec-2022,8.3544,0.0085
27-Dec-2022,8.3461,-0.0083
28-Dec-2022,8.3378,-0.0082
29-Dec-2022,8.3381,0.0002
30-Dec-2022,8.3457,0.0076
02-Jan-2023,8.3395,-0.0062
03-Jan-2023,8.3482,0.0087
04-Jan-2023,8.3569,0.0087
05-Jan-2023,8.364,0.0071
06-Jan-2023,8.3595,-0.0045
09-Jan-2023,8.3591,-0.0004
10-Jan-2023,8.3716,0.0125
11-Jan-2023,8.3634,-0.0082
12-Jan-2023,8.3687,0.0053
13-Jan-2023,8.4004,0.0317
16-Jan-2023,8.3735,-0.0269
17-Jan-2023,8.3742,0.0007
18-Jan-2023,8.3769,0.0027
19-Jan-2023,8.3744,-0.0025
20-Jan-2023,8.3674,-0.007
23-Jan-2023,8.3705,0.0031
24-Jan-2023,8.3501,-0.0204
25-Jan-2023,8.3582,0.0081
26-Jan-2023,8.3473,-0.0109
27-Jan-2023,8.3452,-0.0021
30-Jan-2023,8.3354,-0.0098
31-Jan-2023,8.3435,0.0081
01-Feb-2023,8.3453,0.0018
02-Feb-2023,8.3506,0.0053
03-Feb-2023,8.3555,0.0049
06-Feb-2023,8.3434,-0.0121
07-Feb-2023,8.3386,-0.0048
08-Feb-2023,8.3383,-0.0003
09-Feb-2023,8.3381,-0.0002
10-Feb-2023,8.3389,0.0008
13-Feb-2023,8.3305,-0.0084
14-Feb-2023,8.3071,-0.0234
15-Feb-2023,8.3091,0.002
16-Feb-2023,8.3063,-0.0028
17-Feb-2023,8.286,-0.0202
20-Feb-2023,8.294,0.008
21-Feb-2023,8.2851,-0.0089
22-Feb-2023,8.2713,-0.0138
23-Feb-2023,8.2772,0.0059
24-Feb-2023,8.2777,0.0004
27-Feb-2023,8.2717,-0.0059
28-Feb-2023,8.2752,0.0035
01-Mar-2023,8.2772,0.002
02-Mar-2023,8.2854,0.0082
03-Mar-2023,8.2783,-0.0071
06-Mar-2023,8.2851,0.0068
07-Mar-2023,8.2839,-0.0013
08-Mar-2023,8.2794,-0.0044
09-Mar-2023,8.2624,-0.017
10-Mar-2023,8.2877,0.0252
13-Mar-2023,8.2857,-0.002
14-Mar-2023,8.2955,0.0098
15-Mar-2023,8.2927,-0.0028
16-Mar-2023,8.3037,0.011
17-Mar-2023,8.2956,-0.0081
20-Mar-2023,8.2962,0.0006
21-Mar-2023,8.3057,0.0094
22-Mar-2023,8.3083,0.0027
23-Mar-2023,8.3259,0.0175
24-Mar-2023,8.3303,0.0044
27-Mar-2023,8.3491,0.0189
28-Mar-2023,8.3493,0.0001
29-Mar-2023,8.3231,-0.0262
30-Mar-2023,8.3139,-0.0092
31-Mar-2023,8.3148,0.0009
03-Apr-2023,8.3207,0.0059
04-Apr-2023,8.3259,0.0052
05-Apr-2023,8.3282,0.0023
06-Apr-2023,8.3204,-0.0079
07-Apr-2023,8.3305,0.0101
10-Apr-2023,8.3394,0.009
11-Apr-2023,8.3355,-0.0039
12-Apr-2023,8.3348,-0.0008
13-Apr-2023,8.3214,-0.0134
14-Apr-2023,8.3154,-0.0059
17-Apr-2023,8.2921,-0.0233
18-Apr-2023,8.3003,0.0082
19-Apr-2023,8.2957,-0.0046
20-Apr-2023,8.2939,-0.0018
21-Apr-2023,8.3025,0.0086
24-Apr-2023,8.3066,0.0041
25-Apr-2023,8.3047,-0.0018
26-Apr-2023,8.3111,0.0063
27-Apr-2023,8.2912,-0.0198
28-Apr-2023,8.2963,0.0051
01-May-2023,8.2969,0.0006
02-May-2023,8.306,0.0091
03-May-2023,8.2954,-0.0106
04-May-2023,8.2994,0.004
05-May-2023,8.2916,-0.0078
08-May-2023,8.3016,0.01
09-May-2023,8.3085,0.0069
10-May-2023,8.3037,-0.0048
11-May-2023,8.3361,0.0324
12-May-2023,8.3369,0.0008
15-May-2023,8.3359,-0.001
16-May-2023,8.3335,-0.0024
17-May-2023,8.3333,-0.0002
18-May-2023,8.3446,0.0113
19-May-2023,8.3631,0.0184
22-May-2023,8.3651,0.002
23-May-2023,8.3554,-0.0096
24-May-2023,8.3561,0.0007
25-May-2023,8.3647,0.0086
26-May-2023,8.3536,-0.0111
29-May-2023,8.3514,-0.0022
30-May-2023,8.3709,0.0195
31-May-2023,8.3984,0.0275
01-Jun-2023,8.3924,-0.006
02-Jun-2023,8.3921,-0.0004
05-Jun-2023,8.3741,-0.018
06-Jun-2023,8.3909,0.0168
07-Jun-2023,8.394,0.0031
08-Jun-2023,8.3866,-0.0074
09-Jun-2023,8.3872,0.0006
12-Jun-2023,8.3716,-0.0155
13-Jun-2023,8.3683,-0.0034
14-Jun-2023,8.3732,0.005
15-Jun-2023,8.3578,-0.0154
16-Jun-2023,8.3697,0.0119
19-Jun-2023,8.3699,0.0002
20-Jun-2023,8.3636,-0.0063
21-Jun-2023,8.3712,0.0077
22-Jun-2023,8.3787,0.0074
23-Jun-2023,8.379,0.0004
26-Jun-2023,8.3825,0.0034
27-Jun-2023,8.3794,-0.003
28-Jun-2023,8.3808,0.0014
29-Jun-2023,8.3838,0.003
30-Jun-2023,8.3808,-0.0029
03-Jul-2023,8.4025,0.0217
04-Jul-2023,8.3813,-0.0212
05-Jul-2023,8.3916,0.0103
06-Jul-2023,8.3803,-0.0113
07-Jul-2023,8.3717,-0.0086
10-Jul-2023,8.3734,0.0017
11-Jul-2023,8.3453,-0.0281
12-Jul-2023,8.3414,-0.0038
13-Jul-2023,8.3379,-0.0035
14-Jul-2023,8.3225,-0.0154
17-Jul-2023,8.3242,0.0017
18-Jul-2023,8.3345,0.0103
19-Jul-2023,8.3162,-0.0182
20-Jul-2023,8.3083,-0.008
21-Jul-2023,8.3109,0.0027
24-Jul-2023,8.3036,-0.0073
25-Jul-2023,8.2723,-0.0313
26-Jul-2023,8.275,0.0027
27-Jul-2023,8.2539,-0.0211
28-Jul-2023,8.2458,-0.0081
31-Jul-2023,8.2426,-0.0032
01-Aug-2023,8.2279,-0.0147
02-Aug-2023,8.2493,0.0215
03-Aug-2023,8.2519,0.0026
04-Aug-2023,8.2277,-0.0243
07-Aug-2023,8.2273,-0.0004
08-Aug-2023,8.2056,-0.0216
09-Aug-2023,8.2046,-0.001
10-Aug-2023,8.1986,-0.006
11-Aug-2023,8.2092,0.0106
14-Aug-2023,8.2054,-0.0038
15-Aug-2023,8.2133,0.008
16-Aug-2023,8.2164,0.0031
17-Aug-2023,8.2398,0.0234
18-Aug-2023,8.2313,-0.0085
21-Aug-2023,8.2112,-0.0202
22-Aug-2023,8.223,0.0118
23-Aug-2023,8.2038,-0.0192
24-Aug-2023,8.1842,-0.0195
25-Aug-2023,8.1829,-0.0014
28-Aug-2023,8.1793,-0.0035
29-Aug-2023,8.1732,-0.0061
30-Aug-2023,8.1714,-0.0018
31-Aug-2023,8.1675,-0.0039
01-Sep-2023,8.187,0.0195
04-Sep-2023,8.1925,0.0055
05-Sep-2023,8.1753,-0.0172
06-Sep-2023,8.1745,-0.0008
07-Sep-2023,8.1795,0.005
08-Sep-2023,8.1553,-0.0243
11-Sep-2023,8.1553,0.0
12-Sep-2023,8.1634,0.0081
13-Sep-2023,8.1491,-0.0143
14-Sep-2023,8.1624,0.0133
15-Sep-2023,8.168,0.0055
18-Sep-2023,8.1603,-0.0076
19-Sep-2023,8.1433,-0.017
20-Sep-2023,8.1367,-0.0066
21-Sep-2023,8.1227,-0.014
22-Sep-2023,8.1213,-0.0015
25-Sep-2023,8.1187,-0.0026
26-Sep-2023,8.1301,0.0114
27-Sep-2023,8.1377,0.0076
28-Sep-2023,8.1473,0.0096
29-Sep-2023,8.1339,-0.0134
02-Oct-2023,8.1336,-0.0003
03-Oct-2023,8.1376,0.004
04-Oct-2023,8.1453,0.0077
05-Oct-2023,8.1386,-0.0068
06-Oct-2023,8.1298,-0.0087
09-Oct-2023,8.1327,0.0028
10-Oct-2023,8.1157,-0.017
11-Oct-2023,8.0984,-0.0173
12-Oct-2023,8.1109,0.0125
13-Oct-2023,8.0835,-0.0274
16-Oct-2023,8.1062,0.0227
17-Oct-2023,8.1156,0.0094
18-Oct-2023,8.1106,-0.005
19-Oct-2023,8.1143,0.0037
20-Oct-2023,8.1384,0.0241
23-Oct-2023,8.1613,0.0229
24-Oct-2023,8.152,-0.0094
25-Oct-2023,8.1535,0.0015
26-Oct-2023,8.1687,0.0152
27-Oct-2023,8.1708,0.0021
30-Oct-2023,8.1667,-0.0041
31-Oct-2023,8.1511,-0.0156
01-Nov-2023,8.1755,0.0244
02-Nov-2023,8.1779,0.0024
03-Nov-2023,8.1805,0.0026
06-Nov-2023,8.2004,0.02
07-Nov-2023,8.1947,-0.0057
08-Nov-2023,8.201,0.0062
09-Nov-2023,8.1901,-0.0109
10-Nov-2023,8.2051,0.015
13-Nov-2023,8.2184,0.0134
14-Nov-2023,8.2277,0.0092
15-Nov-2023,8.2111,-0.0166
16-Nov-2023,8.1992,-0.0118
17-Nov-2023,8.1811,-0.0182
20-Nov-2023,8.1699,-0.0111
21-Nov-2023,8.1783,0.0084
22-Nov-2023,8.1845,0.0062
23-Nov-2023,8.1744,-0.0101
24-Nov-2023,8.1755,0.0011
27-Nov-2023,8.1715,-0.0041
28-Nov-2023,8.1797,0.0083
29-Nov-2023,8.1828,0.003
30-Nov-2023,8.1841,0.0013
01-Dec-2023,8.1689,-0.0152
04-Dec-2023,8.1819,0.013
05-Dec-2023,8.1901,0.0082
06-Dec-2023,8.183,-0.0071
07-Dec-2023,8.1516,-0.0314
08-Dec-2023,8.1485,-0.003
11-Dec-2023,8.1538,0.0052
12-Dec-2023,8.1565,0.0028
13-Dec-2023,8.1508,-0.0057
14-Dec-2023,8.1441,-0.0067
15-Dec-2023,8.1361,-0.0081
18-Dec-2023,8.1321,-0.004
19-Dec-2023,8.1408,0.0087
20-Dec-2023,8.1422,0.0014
21-Dec-2023,8.1237,-0.0185
22-Dec-2023,8.1221,-0.0016
25-Dec-2023,8.1459,0.0238
26-Dec-2023,8.1461,0.0002
27-Dec-2023,8.1355,-0.0106
28-Dec-2023,8.1414,0.0059
29-Dec-2023,8.159,0.0176
01-Jan-2024,8.1577,-0.0014
02-Jan-2024,8.1471,-0.0106
03-Jan-2024,8.1605,0.0133
04-Jan-2024,8.1645,0.004
05-Jan-2024,8.1699,0.0054
