Date,Stocks Above 50 DMA (%),Stocks Above 200 DMA (%),Universe Size
07-May-2021,87.34,80.34,500
10-May-2021,88.28,82.56,500
11-May-2021,88.26,76.44,500
12-May-2021,89.61,81.86,500
13-May-2021,89.26,81.33,500
14-May-2021,88.25,82.49,500
17-May-2021,86.63,82.56,500
18-May-2021,88.9,77.1,500
19-May-2021,88.54,80.97,500
20-May-2021,86.0,80.33,500
21-May-2021,85.0,70.27,500
24-May-2021,84.14,76.95,500
25-May-2021,86.3,79.76,500
26-May-2021,85.87,80.79,500
27-May-2021,86.43,82.27,500
28-May-2021,87.75,79.54,500
31-May-2021,87.1,79.66,500
01-Jun-2021,86.3,83.42,500
02-Jun-2021,87.81,82.34,500
03-Jun-2021,88.34,85.95,500
04-Jun-2021,88.92,86.05,500
07-Jun-2021,87.53,79.61,500
08-Jun-2021,90.23,78.7,500
09-Jun-2021,87.98,84.31,500
10-Jun-2021,87.94,88.53,500
11-Jun-2021,87.83,82.57,500
14-Jun-2021,88.27,86.25,500
15-Jun-2021,90.6,89.03,500
16-Jun-2021,90.03,78.94,500
17-Jun-2021,89.62,86.11,500
18-Jun-2021,88.35,83.76,500
21-Jun-2021,87.65,77.99,500
22-Jun-2021,88.69,79.46,500
23-Jun-2021,87.0,82.94,500
24-Jun-2021,86.61,76.47,500
25-Jun-2021,87.6,82.27,500
28-Jun-2021,86.83,82.37,500
29-Jun-2021,85.28,76.69,500
30-Jun-2021,84.76,76.98,500
01-Jul-2021,84.72,70.1,500
02-Jul-2021,84.87,75.47,500
05-Jul-2021,84.66,82.83,500
06-Jul-2021,86.88,74.97,500
07-Jul-2021,87.45,79.9,500
08-Jul-2021,86.48,78.67,500
09-Jul-2021,84.68,77.71,500
12-Jul-2021,84.05,74.83,500
13-Jul-2021,82.66,75.62,500
14-Jul-2021,83.64,76.03,500
15-Jul-2021,83.48,69.17,500
16-Jul-2021,82.5,72.16,500
19-Jul-2021,80.64,77.07,500
20-Jul-2021,82.12,73.34,500
21-Jul-2021,82.58,73.29,500
22-Jul-2021,82.95,76.22,500
23-Jul-2021,83.31,72.9,500
26-Jul-2021,83.52,73.19,500
27-Jul-2021,84.25,79.72,500
28-Jul-2021,82.75,83.88,500
29-Jul-2021,82.56,77.75,500
30-Jul-2021,81.1,78.59,500
02-Aug-2021,81.55,78.57,500
03-Aug-2021,82.91,73.13,500
04-Aug-2021,81.07,77.67,500
05-Aug-2021,82.39,70.18,500
06-Aug-2021,82.41,81.75,500
09-Aug-2021,81.37,72.78,500
10-Aug-2021,78.63,71.03,500
11-Aug-2021,79.53,75.41,500
12-Aug-2021,80.98,72.92,500
13-Aug-2021,81.72,82.25,500
16-Aug-2021,81.35,67.56,500
17-Aug-2021,81.52,71.26,500
18-Aug-2021,81.29,73.53,500
19-Aug-2021,82.07,69.76,500
20-Aug-2021,81.28,71.71,500
23-Aug-2021,81.13,70.02,500
24-Aug-2021,82.24,76.12,500
25-Aug-2021,81.65,73.61,500
26-Aug-2021,80.91,66.79,500
27-Aug-2021,80.26,77.02,500
30-Aug-2021,83.36,72.31,500
31-Aug-2021,85.53,80.38,500
01-Sep-2021,86.83,86.93,500
02-Sep-2021,85.99,84.72,500
03-Sep-2021,86.0,75.77,500
06-Sep-2021,87.49,82.81,500
07-Sep-2021,87.09,80.02,500
08-Sep-2021,87.47,82.54,500
09-Sep-2021,88.27,82.58,500
10-Sep-2021,87.41,87.54,500
13-Sep-2021,89.22,83.48,500
14-Sep-2021,89.01,86.12,500
15-Sep-2021,86.65,82.51,500
16-Sep-2021,86.01,80.13,500
17-Sep-2021,85.55,82.86,500
20-Sep-2021,87.13,77.12,500
21-Sep-2021,89.26,80.96,500
22-Sep-2021,88.56,94.1,500
23-Sep-2021,89.73,79.92,500
24-Sep-2021,89.76,83.82,500
27-Sep-2021,92.13,89.73,500
28-Sep-2021,91.68,90.47,500
29-Sep-2021,91.85,83.37,500
30-Sep-2021,91.98,82.61,500
01-Oct-2021,90.94,88.26,500
04-Oct-2021,91.13,82.09,500
05-Oct-2021,90.14,84.55,500
06-Oct-2021,88.31,87.17,500
07-Oct-2021,90.77,81.65,500
08-Oct-2021,89.44,86.54,500
11-Oct-2021,88.99,76.94,500
12-Oct-2021,87.68,78.36,500
13-Oct-2021,90.2,82.86,500
14-Oct-2021,91.41,94.48,500
15-Oct-2021,89.7,81.89,500
18-Oct-2021,90.37,82.09,500
19-Oct-2021,93.01,84.25,500
20-Oct-2021,90.47,77.74,500
21-Oct-2021,91.34,93.38,500
22-Oct-2021,90.17,73.35,500
25-Oct-2021,89.45,82.54,500
26-Oct-2021,86.31,75.98,500
27-Oct-2021,87.5,78.14,500
28-Oct-2021,86.95,78.17,500
29-Oct-2021,86.28,77.85,500
01-Nov-2021,86.51,77.8,500
02-Nov-2021,85.53,81.03,500
03-Nov-2021,84.91,80.65,500
04-Nov-2021,85.9,75.91,500
05-Nov-2021,86.35,78.66,500
08-Nov-2021,86.7,77.83,500
09-Nov-2021,87.29,84.41,500
10-Nov-2021,86.59,79.13,500
11-Nov-2021,87.51,83.87,500
12-Nov-2021,87.78,78.36,500
15-Nov-2021,88.74,71.65,500
16-Nov-2021,88.92,82.24,500
17-Nov-2021,88.93,84.65,500
18-Nov-2021,88.65,84.93,500
19-Nov-2021,87.86,82.0,500
22-Nov-2021,87.21,84.63,500
23-Nov-2021,85.48,80.88,500
24-Nov-2021,86.93,86.54,500
25-Nov-2021,86.59,80.45,500
26-Nov-2021,86.03,73.5,500
29-Nov-2021,86.57,80.71,500
30-Nov-2021,87.19,84.48,500
01-Dec-2021,86.9,79.67,500
02-Dec-2021,85.02,75.24,500
03-Dec-2021,85.77,86.95,500
06-Dec-2021,83.85,76.17,500
07-Dec-2021,83.52,73.02,500
08-Dec-2021,84.18,74.22,500
09-Dec-2021,84.58,80.89,500
10-Dec-2021,85.14,83.43,500
13-Dec-2021,83.12,83.18,500
14-Dec-2021,83.75,78.31,500
15-Dec-2021,86.29,75.75,500
16-Dec-2021,87.14,77.96,500
17-Dec-2021,88.45,86.47,500
20-Dec-2021,87.32,89.24,500
21-Dec-2021,87.66,79.89,500
22-Dec-2021,87.55,76.11,500
23-Dec-2021,85.82,78.11,500
24-Dec-2021,85.87,78.71,500
27-Dec-2021,86.67,76.03,500
28-Dec-2021,84.68,75.33,500
29-Dec-2021,85.77,80.57,500
30-Dec-2021,86.02,80.99,500
31-Dec-2021,85.66,78.96,500
03-Jan-2022,88.36,83.63,500
04-Jan-2022,87.45,85.78,500
05-Jan-2022,89.23,74.86,500
06-Jan-2022,88.61,82.34,500
07-Jan-2022,88.6,73.13,500
10-Jan-2022,88.73,80.9,500
11-Jan-2022,88.4,79.42,500
12-Jan-2022,87.09,77.13,500
13-Jan-2022,87.57,82.71,500
14-Jan-2022,87.72,84.52,500
17-Jan-2022,86.13,77.9,500
18-Jan-2022,86.5,77.91,500
19-Jan-2022,86.05,81.25,500
20-Jan-2022,84.84,75.77,500
21-Jan-2022,88.01,77.67,500
24-Jan-2022,90.94,86.44,500
25-Jan-2022,91.66,86.7,500
26-Jan-2022,92.41,87.56,500
27-Jan-2022,91.33,83.05,500
28-Jan-2022,92.04,84.88,500
31-Jan-2022,93.09,80.68,500
01-Feb-2022,93.26,93.56,500
02-Feb-2022,94.76,95.38,500
03-Feb-2022,92.74,82.95,500
04-Feb-2022,92.58,81.56,500
07-Feb-2022,92.68,85.76,500
08-Feb-2022,92.12,84.41,500
09-Feb-2022,89.56,81.69,500
10-Feb-2022,89.78,74.34,500
11-Feb-2022,90.06,83.18,500
14-Feb-2022,91.92,79.9,500
15-Feb-2022,91.4,86.74,500
16-Feb-2022,92.51,81.57,500
17-Feb-2022,92.68,85.65,500
18-Feb-2022,91.34,85.72,500
21-Feb-2022,91.84,87.35,500
22-Feb-2022,91.95,80.35,500
23-Feb-2022,91.18,83.37,500
24-Feb-2022,91.33,84.88,500
25-Feb-2022,89.36,81.97,500
28-Feb-2022,88.0,73.56,500
01-Mar-2022,88.48,78.59,500
02-Mar-2022,89.92,74.44,500
03-Mar-2022,89.0,80.35,500
04-Mar-2022,89.38,80.62,500
07-Mar-2022,90.59,86.95,500
08-Mar-2022,91.09,82.28,500
09-Mar-2022,91.82,86.47,500
10-Mar-2022,92.6,90.36,500
11-Mar-2022,93.01,89.42,500
14-Mar-2022,93.65,94.4,500
15-Mar-2022,92.5,91.7,500
16-Mar-2022,93.31,82.72,500
17-Mar-2022,93.82,93.45,500
18-Mar-2022,95.25,87.84,500
21-Mar-2022,96.0,86.93,500
22-Mar-2022,96.0,83.37,500
23-Mar-2022,96.0,88.15,500
24-Mar-2022,96.0,91.29,500
25-Mar-2022,96.0,88.25,500
28-Mar-2022,96.0,92.91,500
29-Mar-2022,96.0,84.99,500
30-Mar-2022,96.0,92.22,500
31-Mar-2022,96.0,80.89,500
01-Apr-2022,96.0,89.26,500
04-Apr-2022,96.0,87.95,500
05-Apr-2022,96.0,91.39,500
06-Apr-2022,96.0,82.51,500
07-Apr-2022,96.0,84.41,500
08-Apr-2022,96.0,85.12,500
11-Apr-2022,96.0,94.29,500
12-Apr-2022,96.0,89.66,500
13-Apr-2022,96.0,94.41,500
14-Apr-2022,96.0,90.02,500
15-Apr-2022,96.0,87.41,500
18-Apr-2022,96.0,87.47,500
19-Apr-2022,96.0,88.58,500
20-Apr-2022,96.0,89.9,500
21-Apr-2022,96.0,89.28,500
22-Apr-2022,96.0,89.08,500
25-Apr-2022,96.0,85.9,500
26-Apr-2022,96.0,91.45,500
27-Apr-2022,96.0,95.61,500
28-Apr-2022,96.0,94.11,500
29-Apr-2022,96.0,90.07,500
02-May-2022,96.0,91.91,500
03-May-2022,96.0,78.66,500
04-May-2022,96.0,90.68,500
05-May-2022,96.0,90.42,500
06-May-2022,96.0,89.08,500
09-May-2022,96.0,90.74,500
10-May-2022,96.0,94.92,500
11-May-2022,96.0,90.84,500
12-May-2022,96.0,91.31,500
13-May-2022,96.0,89.9,500
16-May-2022,96.0,92.23,500
17-May-2022,96.0,91.61,500
18-May-2022,96.0,89.46,500
19-May-2022,96.0,84.85,500
20-May-2022,96.0,97.41,500
23-May-2022,96.0,86.05,500
24-May-2022,96.0,93.43,500
25-May-2022,96.0,84.64,500
26-May-2022,96.0,86.91,500
27-May-2022,96.0,86.34,500
30-May-2022,96.0,88.27,500
31-May-2022,96.0,85.53,500
01-Jun-2022,96.0,84.14,500
02-Jun-2022,96.0,85.94,500
03-Jun-2022,96.0,90.66,500
06-Jun-2022,96.0,88.94,500
07-Jun-2022,96.0,88.29,500
08-Jun-2022,96.0,97.39,500
09-Jun-2022,96.0,95.21,500
10-Jun-2022,96.0,86.98,500
13-Jun-2022,96.0,87.12,500
14-Jun-2022,96.0,85.97,500
15-Jun-2022,96.0,83.18,500
16-Jun-2022,96.0,89.83,500
17-Jun-2022,96.0,87.78,500
20-Jun-2022,96.0,85.29,500
21-Jun-2022,96.0,89.95,500
22-Jun-2022,96.0,91.47,500
23-Jun-2022,96.0,86.25,500
24-Jun-2022,96.0,92.03,500
27-Jun-2022,96.0,94.65,500
28-Jun-2022,96.0,82.69,500
29-Jun-2022,96.0,94.65,500
30-Jun-2022,96.0,92.7,500
01-Jul-2022,96.0,95.33,500
04-Jul-2022,96.0,94.07,500
05-Jul-2022,96.0,93.96,500
06-Jul-2022,96.0,88.5,500
07-Jul-2022,96.0,89.4,500
08-Jul-2022,96.0,91.24,500
11-Jul-2022,96.0,81.16,500
12-Jul-2022,96.0,93.33,500
13-Jul-2022,96.0,90.28,500
14-Jul-2022,96.0,88.95,500
15-Jul-2022,96.0,96.06,500
18-Jul-2022,96.0,87.26,500
19-Jul-2022,96.0,91.96,500
20-Jul-2022,96.0,88.0,500
21-Jul-2022,96.0,84.98,500
22-Jul-2022,96.0,89.0,500
25-Jul-2022,96.0,95.89,500
26-Jul-2022,96.0,87.98,500
27-Jul-2022,96.0,83.49,500
28-Jul-2022,96.0,86.48,500
29-Jul-2022,96.0,93.6,500
01-Aug-2022,96.0,85.84,500
02-Aug-2022,96.0,94.77,500
03-Aug-2022,96.0,90.75,500
04-Aug-2022,96.0,87.85,500
05-Aug-2022,96.0,88.0,500
08-Aug-2022,96.0,96.3,500
09-Aug-2022,96.0,94.04,500
10-Aug-2022,96.0,90.43,500
11-Aug-2022,96.0,95.57,500
12-Aug-2022,96.0,94.77,500
15-Aug-2022,96.0,92.5,500
16-Aug-2022,96.0,86.8,500
17-Aug-2022,96.0,96.34,500
18-Aug-2022,96.0,89.68,500
19-Aug-2022,96.0,83.39,500
22-Aug-2022,96.0,96.21,500
23-Aug-2022,96.0,91.38,500
24-Aug-2022,96.0,92.87,500
25-Aug-2022,96.0,86.64,500
26-Aug-2022,96.0,85.83,500
29-Aug-2022,96.0,90.11,500
30-Aug-2022,96.0,84.88,500
31-Aug-2022,96.0,89.86,500
01-Sep-2022,96.0,85.94,500
02-Sep-2022,96.0,88.28,500
05-Sep-2022,96.0,89.7,500
06-Sep-2022,96.0,80.12,500
07-Sep-2022,96.0,88.08,500
08-Sep-2022,96.0,95.1,500
09-Sep-2022,96.0,90.19,500
12-Sep-2022,96.0,84.92,500
13-Sep-2022,96.0,91.95,500
14-Sep-2022,96.0,85.9,500
15-Sep-2022,96.0,89.23,500
16-Sep-2022,96.0,92.49,500
19-Sep-2022,96.0,85.32,500
20-Sep-2022,96.0,93.31,500
21-Sep-2022,96.0,87.99,500
22-Sep-2022,96.0,88.76,500
23-Sep-2022,96.0,89.32,500
26-Sep-2022,96.0,90.86,500
27-Sep-2022,96.0,86.59,500
28-Sep-2022,96.0,92.64,500
29-Sep-2022,96.0,89.66,500
30-Sep-2022,96.0,91.45,500
03-Oct-2022,96.0,97.02,500
04-Oct-2022,96.0,81.29,500
05-Oct-2022,96.0,88.12,500
06-Oct-2022,96.0,98.0,500
07-Oct-2022,96.0,92.57,500
10-Oct-2022,96.0,86.2,500
11-Oct-2022,96.0,89.06,500
12-Oct-2022,96.0,92.37,500
13-Oct-2022,96.0,92.42,500
14-Oct-2022,96.0,89.61,500
17-Oct-2022,96.0,86.6,500
18-Oct-2022,96.0,90.1,500
19-Oct-2022,96.0,84.94,500
20-Oct-2022,96.0,85.3,500
21-Oct-2022,96.0,90.76,500
24-Oct-2022,96.0,86.66,500
25-Oct-2022,96.0,90.88,500
26-Oct-2022,96.0,92.28,500
27-Oct-2022,96.0,94.01,500
28-Oct-2022,96.0,89.88,500
31-Oct-2022,96.0,92.81,500
01-Nov-2022,93.36,86.87,500
02-Nov-2022,92.91,91.39,500
03-Nov-2022,92.89,87.21,500
04-Nov-2022,91.99,85.32,500
07-Nov-2022,93.42,83.41,500
08-Nov-2022,92.56,82.1,500
09-Nov-2022,91.97,83.55,500
10-Nov-2022,93.2,87.9,500
11-Nov-2022,93.04,83.72,500
14-Nov-2022,93.32,85.41,500
15-Nov-2022,91.57,85.92,500
16-Nov-2022,91.23,84.88,500
17-Nov-2022,90.91,84.82,500
18-Nov-2022,89.31,76.71,500
21-Nov-2022,88.77,81.79,500
22-Nov-2022,86.62,80.81,500
23-Nov-2022,85.91,75.36,500
24-Nov-2022,83.43,75.1,500
25-Nov-2022,84.33,82.58,500
28-Nov-2022,87.67,78.29,500
29-Nov-2022,86.26,85.61,500
30-Nov-2022,85.92,78.63,500
01-Dec-2022,87.18,85.47,500
02-Dec-2022,85.64,73.16,500
05-Dec-2022,85.02,77.03,500
06-Dec-2022,82.23,76.86,500
07-Dec-2022,81.27,77.24,500
08-Dec-2022,80.2,76.63,500
09-Dec-2022,80.74,75.27,500
12-Dec-2022,80.08,72.39,500
13-Dec-2022,80.23,73.39,500
14-Dec-2022,79.52,78.18,500
15-Dec-2022,77.75,69.21,500
16-Dec-2022,77.25,73.76,500
19-Dec-2022,78.14,72.33,500
20-Dec-2022,78.32,70.49,500
21-Dec-2022,78.81,74.07,500
22-Dec-2022,78.89,69.1,500
23-Dec-2022,77.25,66.7,500
26-Dec-2022,76.7,75.97,500
27-Dec-2022,76.64,72.84,500
28-Dec-2022,75.61,72.43,500
29-Dec-2022,75.21,64.99,500
30-Dec-2022,75.47,62.61,500
02-Jan-2023,74.91,68.21,500
03-Jan-2023,76.15,68.07,500
04-Jan-2023,75.74,74.93,500
05-Jan-2023,78.26,69.72,500
06-Jan-2023,79.81,71.24,500
09-Jan-2023,76.83,67.93,500
10-Jan-2023,77.47,66.23,500
11-Jan-2023,78.39,76.36,500
12-Jan-2023,76.92,74.71,500
13-Jan-2023,77.03,73.25,500
16-Jan-2023,76.26,70.45,500
17-Jan-2023,78.83,73.2,500
18-Jan-2023,77.78,76.17,500
19-Jan-2023,77.54,71.12,500
20-Jan-2023,79.13,80.72,500
23-Jan-2023,78.45,73.37,500
24-Jan-2023,76.98,64.69,500
25-Jan-2023,74.42,65.73,500
26-Jan-2023,73.47,66.66,500
27-Jan-2023,74.36,66.88,500
30-Jan-2023,74.11,68.72,500
31-Jan-2023,73.37,65.33,500
01-Feb-2023,72.78,59.56,500
02-Feb-2023,73.02,62.41,500
03-Feb-2023,75.22,66.86,500
06-Feb-2023,73.39,76.3,500
07-Feb-2023,72.0,59.41,500
08-Feb-2023,73.51,71.8,500
09-Feb-2023,73.88,66.48,500
10-Feb-2023,74.4,61.74,500
13-Feb-2023,74.55,65.04,500
14-Feb-2023,73.6,66.87,500
15-Feb-2023,75.27,69.2,500
16-Feb-2023,72.67,61.14,500
17-Feb-2023,72.91,59.46,500
20-Feb-2023,69.37,62.5,500
21-Feb-2023,69.94,61.38,500
22-Feb-2023,70.26,54.83,500
23-Feb-2023,72.96,60.96,500
24-Feb-2023,74.73,65.25,500
27-Feb-2023,74.37,66.11,500
28-Feb-2023,72.6,70.56,500
01-Mar-2023,73.78,68.33,500
02-Mar-2023,73.54,63.77,500
03-Mar-2023,72.62,65.42,500
06-Mar-2023,71.06,68.36,500
07-Mar-2023,70.71,67.8,500
08-Mar-2023,72.25,58.97,500
09-Mar-2023,71.02,58.2,500
10-Mar-2023,73.23,63.35,500
13-Mar-2023,75.19,76.8,500
14-Mar-2023,75.35,69.5,500
15-Mar-2023,76.66,70.17,500
16-Mar-2023,77.02,67.54,500
17-Mar-2023,75.78,66.48,500
20-Mar-2023,76.88,71.8,500
21-Mar-2023,77.69,76.63,500
22-Mar-2023,78.41,66.66,500
23-Mar-2023,78.15,68.64,500
24-Mar-2023,76.74,61.46,500
27-Mar-2023,75.81,70.28,500
28-Mar-2023,72.6,58.66,500
29-Mar-2023,73.5,64.99,500
30-Mar-2023,75.13,66.27,500
31-Mar-2023,75.97,70.95,500
03-Apr-2023,74.75,68.8,500
04-Apr-2023,75.84,64.44,500
05-Apr-2023,76.27,68.03,500
06-Apr-2023,78.35,70.74,500
07-Apr-2023,82.05,72.82,500
10-Apr-2023,81.71,75.88,500
11-Apr-2023,81.36,81.26,500
12-Apr-2023,81.43,71.83,500
13-Apr-2023,80.96,73.98,500
14-Apr-2023,81.68,79.42,500
17-Apr-2023,81.48,73.62,500
18-Apr-2023,81.6,76.65,500
19-Apr-2023,82.88,81.87,500
20-Apr-2023,82.31,74.01,500
21-Apr-2023,79.23,71.5,500
24-Apr-2023,80.35,70.1,500
25-Apr-2023,80.72,81.58,500
26-Apr-2023,78.25,63.64,500
27-Apr-2023,78.01,69.3,500
28-Apr-2023,76.49,70.43,500
01-May-2023,75.45,65.17,500
02-May-2023,74.75,72.67,500
03-May-2023,74.62,62.9,500
04-May-2023,72.96,68.82,500
05-May-2023,71.65,66.67,500
08-May-2023,71.62,63.27,500
09-May-2023,73.96,72.16,500
10-May-2023,73.36,62.72,500
11-May-2023,73.28,69.61,500
12-May-2023,74.04,68.57,500
15-May-2023,74.65,70.07,500
16-May-2023,75.35,71.39,500
17-May-2023,76.26,65.76,500
18-May-2023,78.36,75.15,500
19-May-2023,77.94,71.74,500
22-May-2023,77.86,76.79,500
23-May-2023,78.07,74.73,500
24-May-2023,76.64,69.42,500
25-May-2023,76.42,72.63,500
26-May-2023,76.76,70.08,500
29-May-2023,75.07,71.83,500
30-May-2023,75.39,74.9,500
31-May-2023,75.83,70.2,500
01-Jun-2023,76.1,70.73,500
02-Jun-2023,74.7,66.1,500
05-Jun-2023,71.43,60.99,500
06-Jun-2023,73.22,66.92,500
07-Jun-2023,71.43,62.61,500
08-Jun-2023,71.46,64.11,500
09-Jun-2023,72.56,63.22,500
12-Jun-2023,71.32,61.64,500
13-Jun-2023,70.8,70.26,500
14-Jun-2023,72.61,62.66,500
15-Jun-2023,73.3,65.46,500
16-Jun-2023,75.7,66.55,500
19-Jun-2023,75.15,58.75,500
20-Jun-2023,76.81,66.93,500
21-Jun-2023,75.47,68.97,500
22-Jun-2023,74.01,57.95,500
23-Jun-2023,74.23,62.55,500
26-Jun-2023,73.77,69.92,500
27-Jun-2023,74.22,69.33,500
28-Jun-2023,72.52,57.62,500
29-Jun-2023,74.63,73.82,500
30-Jun-2023,73.8,67.2,500
03-Jul-2023,71.84,68.39,500
04-Jul-2023,72.55,57.98,500
05-Jul-2023,73.42,66.65,500
06-Jul-2023,75.14,70.64,500
07-Jul-2023,76.08,65.69,500
10-Jul-2023,75.37,71.75,500
11-Jul-2023,75.86,68.97,500
12-Jul-2023,77.26,73.19,500
13-Jul-2023,75.54,73.28,500
14-Jul-2023,77.71,76.7,500
17-Jul-2023,77.51,72.57,500
18-Jul-2023,76.77,66.9,500
19-Jul-2023,75.85,71.17,500
20-Jul-2023,74.83,65.93,500
21-Jul-2023,74.66,66.69,500
24-Jul-2023,76.15,74.97,500
25-Jul-2023,77.61,70.51,500
26-Jul-2023,77.87,66.36,500
27-Jul-2023,78.82,72.34,500
28-Jul-2023,78.99,76.28,500
31-Jul-2023,78.6,68.19,500
01-Aug-2023,77.65,73.0,500
02-Aug-2023,78.98,68.32,500
03-Aug-2023,76.73,70.85,500
04-Aug-2023,76.51,76.68,500
07-Aug-2023,76.63,68.47,500
08-Aug-2023,76.01,73.5,500
09-Aug-2023,73.92,69.58,500
10-Aug-2023,73.52,64.88,500
11-Aug-2023,73.35,64.81,500
14-Aug-2023,73.86,74.8,500
15-Aug-2023,72.57,70.8,500
16-Aug-2023,74.67,71.02,500
17-Aug-2023,74.66,63.88,500
18-Aug-2023,73.14,66.98,500
21-Aug-2023,73.06,72.01,500
22-Aug-2023,73.75,68.33,500
23-Aug-2023,72.6,63.02,500
24-Aug-2023,73.29,61.54,500
25-Aug-2023,70.71,73.07,500
28-Aug-2023,70.42,68.93,500
29-Aug-2023,70.14,60.07,500
30-Aug-2023,70.14,61.11,500
31-Aug-2023,69.5,62.11,500
01-Sep-2023,69.2,62.37,500
04-Sep-2023,68.38,65.88,500
05-Sep-2023,67.29,62.04,500
06-Sep-2023,66.86,59.48,500
07-Sep-2023,67.24,54.27,500
08-Sep-2023,69.22,66.72,500
11-Sep-2023,69.77,57.79,500
12-Sep-2023,68.27,59.56,500
13-Sep-2023,70.35,61.35,500
14-Sep-2023,68.55,66.78,500
15-Sep-2023,66.92,57.54,500
18-Sep-2023,66.0,55.32,500
19-Sep-2023,66.59,60.57,500
20-Sep-2023,66.07,68.59,500
21-Sep-2023,67.12,61.71,500
22-Sep-2023,69.22,68.29,500
25-Sep-2023,67.11,61.5,500
26-Sep-2023,66.03,60.26,500
27-Sep-2023,65.19,61.89,500
28-Sep-2023,65.32,56.93,500
29-Sep-2023,64.9,58.75,500
02-Oct-2023,65.69,62.67,500
03-Oct-2023,66.59,58.51,500
04-Oct-2023,66.02,59.5,500
05-Oct-2023,64.55,55.55,500
06-Oct-2023,61.45,53.9,500
09-Oct-2023,62.14,51.89,500
10-Oct-2023,63.97,57.05,500
11-Oct-2023,64.01,55.45,500
12-Oct-2023,62.78,50.29,500
13-Oct-2023,64.57,58.72,500
16-Oct-2023,65.76,66.89,500
17-Oct-2023,65.01,58.95,500
18-Oct-2023,64.07,55.27,500
19-Oct-2023,64.12,60.0,500
20-Oct-2023,63.6,52.84,500
23-Oct-2023,64.67,58.9,500
24-Oct-2023,63.17,51.0,500
25-Oct-2023,62.74,54.8,500
26-Oct-2023,62.55,54.85,500
27-Oct-2023,60.92,48.79,500
30-Oct-2023,61.54,55.31,500
31-Oct-2023,60.47,56.05,500
01-Nov-2023,58.9,48.78,500
02-Nov-2023,57.54,52.71,500
03-Nov-2023,57.81,49.45,500
06-Nov-2023,58.81,46.52,500
07-Nov-2023,57.66,46.93,500
08-Nov-2023,59.99,56.06,500
09-Nov-2023,59.74,51.88,500
10-Nov-2023,61.27,56.88,500
13-Nov-2023,63.35,54.06,500
14-Nov-2023,64.18,46.37,500
15-Nov-2023,62.91,50.58,500
16-Nov-2023,61.12,65.22,500
17-Nov-2023,62.05,60.27,500
20-Nov-2023,62.92,62.26,500
21-Nov-2023,62.98,50.66,500
22-Nov-2023,61.72,54.22,500
23-Nov-2023,61.05,57.41,500
24-Nov-2023,61.9,55.96,500
27-Nov-2023,61.02,60.08,500
28-Nov-2023,61.51,55.17,500
29-Nov-2023,60.44,51.94,500
30-Nov-2023,61.83,54.32,500
01-Dec-2023,61.41,60.86,500
04-Dec-2023,60.91,48.95,500
05-Dec-2023,61.38,59.78,500
06-Dec-2023,58.79,48.18,500
07-Dec-2023,57.01,55.02,500
08-Dec-2023,57.17,51.5,500
11-Dec-2023,55.87,46.19,500
12-Dec-2023,56.73,40.22,500
13-Dec-2023,55.41,45.1,500
14-Dec-2023,53.64,47.37,500
15-Dec-2023,54.37,47.81,500
18-Dec-2023,53.49,44.43,500
19-Dec-2023,53.23,39.96,500
20-Dec-2023,55.13,50.06,500
21-Dec-2023,56.71,55.81,500
22-Dec-2023,55.55,49.77,500
25-Dec-2023,55.96,47.83,500
26-Dec-2023,54.97,54.3,500
27-Dec-2023,55.25,42.16,500
28-Dec-2023,53.86,48.66,500
29-Dec-2023,54.94,50.15,500
01-Jan-2024,55.26,46.87,500
02-Jan-2024,54.25,45.16,500
03-Jan-2024,53.53,50.62,500
04-Jan-2024,52.49,51.91,500
05-Jan-2024,52.3,48.85,500
08-Jan-2024,49.86,39.96,500
09-Jan-2024,50.51,39.98,500
10-Jan-2024,50.46,45.18,500
11-Jan-2024,50.1,42.47,500
12-Jan-2024,48.72,37.54,500
15-Jan-2024,48.46,41.5,500
16-Jan-2024,48.45,46.24,500
17-Jan-2024,50.12,42.33,500
18-Jan-2024,50.96,48.41,500
19-Jan-2024,51.52,49.15,500
22-Jan-2024,52.51,47.05,500
23-Jan-2024,53.3,49.89,500
24-Jan-2024,51.97,42.9,500
25-Jan-2024,51.35,38.78,500
26-Jan-2024,50.04,45.33,500
29-Jan-2024,51.56,46.38,500
30-Jan-2024,53.29,41.93,500
31-Jan-2024,53.24,48.17,500
01-Feb-2024,57.32,44.01,500
02-Feb-2024,57.58,59.73,500
05-Feb-2024,58.38,52.72,500
06-Feb-2024,59.55,53.14,500
07-Feb-2024,59.26,46.2,500
08-Feb-2024,58.71,57.46,500
09-Feb-2024,60.22,58.17,500
12-Feb-2024,60.58,55.19,500
13-Feb-2024,59.56,56.95,500
14-Feb-2024,57.69,53.79,500
15-Feb-2024,58.28,54.45,500
16-Feb-2024,61.79,56.4,500
19-Feb-2024,60.29,53.8,500
20-Feb-2024,62.69,51.63,500
21-Feb-2024,62.47,56.95,500
22-Feb-2024,63.17,56.58,500
23-Feb-2024,61.47,57.72,500
26-Feb-2024,63.09,51.15,500
27-Feb-2024,63.33,53.15,500
28-Feb-2024,63.21,59.03,500
29-Feb-2024,62.72,57.48,500
01-Mar-2024,63.69,53.51,500
04-Mar-2024,62.94,55.0,500
05-Mar-2024,61.61,61.41,500
06-Mar-2024,62.17,52.89,500
07-Mar-2024,62.95,51.52,500
08-Mar-2024,64.24,47.73,500
