Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,Close,benchmark_ret,confidence,equity_weight,strategy_ret,cum_strategy,cum_benchmark
2011-04-25,3.884205085591594e-145,4.358720068970854e-56,8.554428657391823e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005794774e-12,-6.213901715953437e-13,{Post-Shock},4754.24,-0.001111454282250568,1.0,0.75,-0.000833590711687926,0.8715600798808504,0.8267136400864584
2011-04-26,4.234033860499456e-164,2.3606422252949858e-61,1.180905896623321e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},4666.23,-0.018511896749007217,1.0,0.75,-0.013883922561755413,0.8594594072238673,0.811409602540182
2011-04-27,2.330450147490267e-164,2.608226065850687e-61,5.61178284238534e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818394e-12,-6.213901715968113e-13,{Post-Shock},4652.51,-0.0029402751257437965,1.0,0.75,-0.0022052063443078473,0.8575641218863821,0.8090238350690434
2011-04-28,2.182685036581328e-160,8.644134576566563e-61,1.4631706939687623e-28,0.0,1.0,Post-Shock,1.0,-1.000088900581837e-12,-6.213901715968099e-13,{Post-Shock},4668.4,0.0034153607407612085,1.0,0.75,0.0025615205555709064,0.8597607900123142,0.8117869433136783
2011-04-29,1.6512668734954888e-168,1.3231294713795976e-63,8.137252895569787e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},4635.74,-0.006995972924342397,1.0,0.75,-0.005246979693256798,0.8552496426060612,0.8061077038379211
2011-05-02,3.401438648377935e-165,1.0784551974389616e-62,4.594674319180704e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},4648.0,0.0026446694594606246,1.0,0.75,0.0019835020945954684,0.8569460320635723,0.8082395922632971
2011-05-03,1.2726811728369038e-168,1.007901692888689e-63,2.2021236103840447e-30,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},4630.94,-0.0036703958691911565,1.0,0.75,-0.0027527969018933673,0.854587033681418,0.8052730330025372
2011-05-04,5.780054260126704e-175,3.034019992420615e-65,2.3715255099549423e-31,5.7622346771264254e-43,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},4597.46,-0.007229633724470497,1.0,0.75,-0.0054222252933528725,0.8499532702520192,0.7994512039257354
2011-05-05,6.5869383265830404e-167,2.334984890851046e-63,1.2502591977013129e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},4623.34,0.005629195251291019,1.0,0.75,0.0042218964384682645,0.8535416849365606,0.8039514708465131
2011-05-06,4.431245226949011e-182,4.131043606270278e-67,5.786809033614309e-32,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},4554.15,-0.014965371354908052,1.0,0.75,-0.01122402851618104,0.8439615087250834,0.7919200385339705
2011-05-09,6.7411890362602365e-165,3.25630558373795e-62,3.077879520333058e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818402e-12,-6.213901715968118e-13,{Post-Shock},4618.31,0.014088249179320167,1.0,0.75,0.010566186884490125,0.8528789637495888,0.8030768053669339
2011-05-10,1.754667774141765e-170,1.4507311028185768e-63,7.837328413696815e-30,7.2783559008464e-169,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},4590.52,-0.006017352667967324,1.0,0.75,-0.004513014500975493,0.8490299086186099,0.7982444090095765
2011-05-11,1.5937287694610134e-160,3.585047426328274e-60,5.516927903079384e-27,0.0,1.0,Post-Shock,1.0,-1.0000889005816885e-12,-6.213901715967176e-13,{Post-Shock},4630.51,0.008711431384679669,1.0,0.75,0.0065335735385097515,0.8545771079629638,0.8051982604068676
2011-05-12,4.6544084921374645e-173,6.726150040966822e-64,7.433402873733133e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},4582.46,-0.010376826742626633,1.0,0.75,-0.007782620056969974,0.8479262590223039,0.7968428575651612
2011-05-13,1.1397674545302248e-163,5.7338538048247945e-62,3.9935484659253054e-28,0.0,1.0,Post-Shock,1.0,-1.00008890058183e-12,-6.213901715968054e-13,{Post-Shock},4617.75,0.007701103773955387,1.0,0.75,0.00577582783046654,0.8528237351073482,0.8029794271028056
2011-05-16,7.278670974391855e-144,7.994321905533387e-56,2.562476353436759e-24,0.0,1.0,Post-Shock,1.0,-1.000088900511037e-12,-6.213901715528195e-13,{Post-Shock},4700.95,0.018017432732391203,1.0,0.75,0.013513074549293402,0.8643480058172608,0.8174470549161243
2011-05-17,7.052615888727128e-148,1.3077387279229317e-56,1.7371754940896082e-24,0.0,1.0,Post-Shock,1.0,-1.000088900533841e-12,-6.213901715669885e-13,{Post-Shock},4684.34,-0.0035333283697974727,1.0,0.75,-0.0026499962773481045,0.8620574868195118,0.8145587460461818
2011-05-18,6.921294542179837e-151,8.848787717423167e-57,1.257932132460812e-24,0.0,1.0,Post-Shock,1.0,-1.000088900547083e-12,-6.21390171575216e-13,{Post-Shock},4662.04,-0.004760542573767124,1.0,0.75,-0.0035704069303253427,0.8589795907942326,0.8106810044567946
2011-05-19,1.1665515878373111e-140,6.187091803599361e-54,1.258882997830784e-22,0.0,1.0,Post-Shock,1.0,-1.0000888971034189e-12,-6.213901694355472e-13,{Post-Shock},4704.82,0.009176240444097372,1.0,0.75,0.006882180333073029,0.8648912432405077,0.8181200082771525
2011-05-20,2.5664109690767356e-148,2.7852548175743278e-55,2.5155619091078763e-23,0.0,1.0,Post-Shock,1.0,-1.0000888998867657e-12,-6.213901711649377e-13,{Post-Shock},4667.52,-0.00792803975497458,1.0,0.75,-0.0059460298162309355,0.8597485741204026,0.8116339203271911
2011-05-23,3.5077227077441826e-139,1.1096834613917963e-53,7.187433229344694e-22,0.0,1.0,Post-Shock,1.0,-1.000088880722229e-12,-6.213901592573418e-13,{Post-Shock},4706.94,0.00844559851912785,1.0,0.75,0.006334198889345888,0.8651943925837128,0.8184886545627803
2011-05-24,3.695864735274942e-127,2.9486097189073266e-50,2.313132805894594e-19,0.0,1.0,Post-Shock,1.0,-1.0000825091597542e-12,-6.213862003829882e-13,{Post-Shock},4766.75,0.01270676915363289,1.0,0.75,0.009530076865224668,0.873439761648397,0.8288890009511771
2011-05-25,4.0275075531397437e-128,5.047338776921737e-51,7.294106078001023e-20,0.0,1.0,Post-Shock,1.0,-1.0000868851458555e-12,-6.213889193360263e-13,{Post-Shock},4764.26,-0.0005223684900612646,1.0,0.75,-0.00039177636754594847,0.8730975685913082,0.8284560154553219
2011-05-26,3.4853318526670056e-122,1.892354748994984e-50,5.992325167403089e-20,0.0,1.0,Post-Shock,1.0,-1.0000872448412122e-12,-6.213891428273171e-13,{Post-Shock},4802.38,0.008001242585417234,1.0,0.75,0.006000931939062926,0.878336967676586,0.835084693006328
2011-05-27,6.051706398668236e-113,2.1404166011806084e-48,1.5481030193643105e-18,0.0,1.0,Post-Shock,1.0,-1.00004612491702e-12,-6.2136359358191e-13,{Post-Shock},4849.09,0.009726427313123898,1.0,0.75,0.007294820484842923,0.8847442781809879,0.8432070835731564
2011-05-30,1.836928997142621e-117,4.245971784533584e-50,4.7183498050330885e-20,0.0,1.0,Post-Shock,1.0,-1.0000875968536122e-12,-6.213893615449186e-13,{Post-Shock},4831.46,-0.0036357337149857116,1.0,0.75,-0.0027268002862392837,0.8823317572299954,0.8401414071506947
2011-05-31,4.407977653698007e-106,2.0592561762548007e-47,1.4133711423398184e-18,0.0,1.0,Post-Shock,1.0,-1.00004984769596e-12,-6.213659066745191e-13,{Post-Shock},4891.58,0.01244344359675953,1.0,0.75,0.009332582697569647,0.8905661913210362,0.8505956593638766
2011-06-01,1.7298373736710187e-111,2.3669847961096387e-49,3.0478544436125884e-19,0.0,1.0,Post-Shock,1.0,-1.000080479048885e-12,-6.213849390041843e-13,{Post-Shock},4866.65,-0.0050965127831907875,1.0,0.75,-0.0038223845873930906,0.8871621048372773,0.846260587712602
2011-06-02,4.0471482851564335e-113,3.5168911781732205e-49,5.774766601925411e-19,2.5462057742300302e-278,1.0,Post-Shock,1.0,-1.000072944312383e-12,-6.213802574091726e-13,{Post-Shock},4851.85,-0.003041106305158414,1.0,0.75,-0.0022808297288688106,0.8851386391342386,0.8436870193035022
2011-06-03,7.89833830637666e-113,1.7948009180460684e-48,4.116238929153656e-18,0.0,1.0,Post-Shock,1.0,-9.99975164714015e-13,-6.213195035288195e-13,{Post-Shock},4849.83,-0.0004163360367696045,1.0,0.75,-0.0003122520275772034,0.884862252799482,0.8433357619936114
2011-06-06,5.159681116467609e-110,2.4459082050514425e-48,2.583012950536212e-18,0.0,1.0,Post-Shock,1.0,-1.000017529303134e-12,-6.213458261280276e-13,{Post-Shock},4867.81,0.0037073464430712466,1.0,0.75,0.002780509832303435,0.8873226209936252,0.8464622998311532
2011-06-07,6.183968025273821e-110,1.652229888470492e-48,6.734644893245302e-19,0.0,1.0,Post-Shock,1.0,-1.0000702920707692e-12,-6.213786094788033e-13,{Post-Shock},4871.83,0.0008258333829791464,1.0,0.75,0.0006193750372343598,0.8878722064750421,0.8471613366557871
2011-06-08,9.793764847682201e-116,8.910971368795162e-51,1.2570866583888924e-20,0.0,1.0,Post-Shock,1.0,-1.000088553235961e-12,-6.213899557786829e-13,{Post-Shock},4841.03,-0.006322059677780212,1.0,0.75,-0.004741544758335159,0.8836623206683588,0.8418055321287411
2011-06-09,8.267867144660766e-110,8.347562496439783e-49,4.0831685113967864e-19,0.0,1.0,Post-Shock,1.0,-1.000077618370472e-12,-6.213831615647497e-13,{Post-Shock},4867.29,0.0054244654546657944,1.0,0.75,0.004068349090999346,0.8872573674674004,0.84637187715732
2011-06-10,2.8719035613719172e-112,1.839137018438584e-49,2.5315027195334297e-19,0.0,1.0,Post-Shock,1.0,-1.0000819057813953e-12,-6.213858254829352e-13,{Post-Shock},4856.97,-0.002120276375560004,1.0,0.75,-0.001590207281670003,0.8858464443409383,0.844577334861245
2011-06-13,1.0338301670479082e-108,1.589498915374327e-47,4.472292129325656e-18,0.0,1.0,Post-Shock,1.0,-9.999653266035802e-13,-6.213133907671164e-13,{Post-Shock},4879.02,0.004539867448223989,1.0,0.75,0.0034049005861679915,0.8888626634185296,0.8484116040112893
2011-06-14,5.754504429559398e-112,7.159697267535943e-49,2.2217995995856657e-19,0.0,1.0,Post-Shock,1.0,-1.0000827615227252e-12,-6.213863571849183e-13,{Post-Shock},4863.97,-0.003084635849002537,1.0,0.75,-0.002313476886751903,0.8868063001912141,0.8457945631628464
2011-06-15,1.6568422007506793e-116,4.2177130229295434e-50,4.129730508866505e-20,0.0,1.0,Post-Shock,1.0,-1.0000877594951337e-12,-6.213894625997777e-13,{Post-Shock},4839.29,-0.005074044453399207,1.0,0.75,-0.003805533340049405,0.8834315292496706,0.8415029639509147
2011-06-16,2.4132842306200256e-111,1.6854955599325044e-48,1.0171655122685564e-18,0.0,1.0,Post-Shock,1.0,-1.0000607952611276e-12,-6.213727087792063e-13,{Post-Shock},4863.29,0.004959405202002776,1.0,0.75,0.0037195539015020818,0.8867175004410012,0.8456763181278336
2011-06-17,3.509407966467591e-116,7.993020230544182e-50,3.2483259678485714e-20,0.0,1.0,Post-Shock,1.0,-1.000088003036208e-12,-6.213896139203553e-13,{Post-Shock},4840.67,-0.004651172354517175,1.0,0.75,-0.003488379265887881,0.8836242934977628,0.8417429318160876
2011-06-20,1.3141947468948163e-101,1.2860393433962134e-46,3.660564242642975e-18,0.0,1.0,Post-Shock,1.0,-9.99987755467356e-13,-6.213273266037228e-13,{Post-Shock},4922.07,0.01681585400368113,1.0,0.75,0.012611890502760847,0.8947684663329359,0.8558975580661374
2011-06-21,5.768997426169098e-84,1.575152267713097e-41,3.037672332872744e-15,0.0,0.9999999999999968,Post-Shock,0.9999999999999968,-9.130555012065417e-13,-5.673132800914602e-13,{Post-Shock},5038.72,0.023699378513511782,0.9999999999999968,0.7499999999999998,0.017774533885133836,0.9106725587571199,0.8761817982635373
2011-06-22,9.833078071209528e-86,6.239806760421413e-42,1.0658225895681185e-15,0.0,0.9999999999999988,Post-Shock,0.9999999999999988,-9.695300464518724e-13,-6.024028879657515e-13,{Post-Shock},5033.17,-0.0011014702146576738,0.9999999999999988,0.7499999999999999,-0.0008261026609932551,0.9099202497330372,0.8752167101101248
2011-06-23,4.050084085589877e-88,2.9418161522934744e-42,5.582726777221094e-16,0.0,0.9999999999999994,Post-Shock,0.9999999999999994,-9.839974342018974e-13,-6.113919813866619e-13,{Post-Shock},5011.4,-0.004325305920523381,0.9999999999999994,0.7499999999999999,-0.0032439794403925355,0.9069684871505064,0.8714311300921445
2011-06-24,9.878898831335279e-107,1.5234627870355268e-44,1.5825850057012492e-19,0.0,1.0,Post-Shock,1.0,-1.000084527737895e-12,-6.213874545961055e-13,{Post-Shock},4917.38,-0.01876122440834882,1.0,0.75,-0.014070918306261613,0.8942066076614579,0.8550820151040647
2011-06-27,4.863007089093678e-121,2.6526371318103718e-48,1.0867188321185663e-20,0.0,1.0,Post-Shock,1.0,-1.0000886003103309e-12,-6.213899850276334e-13,{Post-Shock},4824.55,-0.018877939065111926,1.0,0.75,-0.014158454298833945,0.8815460242731677,0.838939828927257
2011-06-28,1.1720633226994625e-131,1.871026375462917e-52,5.942545963775751e-23,0.0,1.0,Post-Shock,1.0,-1.000088898939855e-12,-6.21390170576589e-13,{Post-Shock},4774.54,-0.010365733591733983,1.0,0.75,-0.007774300193800487,0.8746926208458169,0.8302436021611023
2011-06-29,4.225532050575576e-149,5.2218813782257414e-55,4.7053947232737845e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005805408e-12,-6.213901715960045e-13,{Post-Shock},4697.51,-0.016133491393935273,1.0,0.75,-0.012100118545451455,0.8641087364427509,0.8168488741507663
2011-06-30,3.554758583023396e-160,5.244833172090282e-59,1.6069397676776647e-27,0.0,1.0,Post-Shock,1.0,-1.0000889005817966e-12,-6.213901715967847e-13,{Post-Shock},4635.97,-0.013100557529414525,1.0,0.75,-0.009825418147060894,0.8556185067826724,0.8061476984821168
2011-07-01,6.6480284880199245e-155,1.761311353742383e-58,1.9878730480789707e-25,0.0,1.0,Post-Shock,1.0,-1.0000889005763482e-12,-6.213901715933996e-13,{Post-Shock},4643.67,0.0016609253295425397,1.0,0.75,0.0012456939971569048,0.856684345620428,0.8074866496138782
2011-07-04,6.5317928057869985e-143,2.9221199752936596e-54,1.8740844534775568e-22,0.0,1.0,Post-Shock,1.0,-1.0000888954035542e-12,-6.213901683793618e-13,{Post-Shock},4693.59,0.010750117902434964,1.0,0.75,0.008062588426826223,0.8635914389108703,0.8161672263018696
2011-07-05,7.120105775373448e-140,1.5960750979043962e-54,1.472887430569669e-22,0.0,1.0,Post-Shock,1.0,-1.0000888965121029e-12,-6.213901690681419e-13,{Post-Shock},4709.77,0.003447254660079002,1.0,0.75,0.0025854409950592516,0.8658242036200127,0.8189807625761424
2011-07-06,1.344531527041354e-141,1.153930948017478e-53,1.4223904067774368e-21,3.6830839239159385e-231,1.0,Post-Shock,1.0,-1.0000888612797416e-12,-6.213901471770449e-13,{Post-Shock},4696.68,-0.0027793289268902566,1.0,0.75,-0.0020844966951676924,0.8640193959289706,0.8167045456521479
2011-07-07,1.8154674556823647e-157,2.8757403382982807e-56,2.7163338110797593e-23,0.0,1.0,Post-Shock,1.0,-1.0000888998312905e-12,-6.213901711304689e-13,{Post-Shock},4618.57,-0.01663089671853324,1.0,0.75,-0.01247317253889993,0.8532423329265925,0.8031220167038504
2011-07-08,6.953470919559773e-167,6.951334963087682e-59,6.411259283126207e-25,5.6826405553477276e-257,1.0,Post-Shock,1.0,-1.000088900564126e-12,-6.213901715858054e-13,{Post-Shock},4575.77,-0.009266937601898229,1.0,0.75,-0.006950203201423671,0.8473121253326958,0.7956795350883452
2011-07-11,2.795931286494865e-176,5.416826116255965e-62,1.3044895532044248e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005814805e-12,-6.213901715965883e-13,{Post-Shock},4530.14,-0.009972092128756493,1.0,0.75,-0.00747906909656737,0.8409750194009733,0.7877449454594782
2011-07-12,3.5312845772232298e-168,2.660645973159006e-60,5.0479021533034846e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005804461e-12,-6.213901715959456e-13,{Post-Shock},4568.74,0.008520707969289942,1.0,0.75,0.006390530976967457,0.846349296313311,0.7944570900940225
2011-07-13,8.569874036327235e-169,6.558563229546115e-59,1.4070835606947643e-24,0.0,1.0,Post-Shock,1.0,-1.000088900542962e-12,-6.213901715726554e-13,{Post-Shock},4560.32,-0.001842958890197366,1.0,0.75,-0.0013822191676480244,0.8451794560934214,0.7929929383369534
2011-07-14,1.82786336023528e-171,3.9936101924312595e-59,1.2315575168242095e-24,0.0,1.0,Post-Shock,1.0,-1.000088900547812e-12,-6.213901715756689e-13,{Post-Shock},4548.14,-0.0026708652024417523,1.0,0.75,-0.0020031489018313142,0.8434864357940974,0.7908749610921672
2011-07-15,2.937400050661493e-189,4.213141500349671e-63,1.523633311359508e-28,1.8054324955576637e-221,1.0,Post-Shock,1.0,-1.0000889005818367e-12,-6.213901715968098e-13,{Post-Shock},4478.92,-0.015219408373532972,1.0,0.75,-0.011414556280149729,0.8338584124011827,0.7788383120869035
2011-07-18,4.9314083825958385e-177,9.58833668929585e-62,1.7531963812871452e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005813565e-12,-6.213901715965113e-13,{Post-Shock},4517.92,0.008707456261777491,1.0,0.75,0.006530592196333118,0.8393040016420565,0.7856200126243967
2011-07-19,2.154172332897973e-166,1.8024839486057626e-58,3.797444449583209e-25,0.0,1.0,Post-Shock,1.0,-1.0000889005713484e-12,-6.213901715902929e-13,{Post-Shock},4572.37,0.012052006232956769,1.0,0.75,0.009039004674717577,0.8468904744364082,0.7950883099132815
2011-07-20,4.707815303667974e-149,2.010105604501865e-52,7.316399759229085e-21,0.0,1.0,Post-Shock,1.0,-1.0000886984222448e-12,-6.21390045987993e-13,{Post-Shock},4649.77,0.01692776393861406,1.0,0.75,0.012695822953960545,0.8576424459612484,0.8085473771338452
2011-07-21,5.762206136051886e-166,9.656148316471323e-57,5.4792856110369186e-24,0.0,1.0,Post-Shock,1.0,-1.000088900430443e-12,-6.213901715027433e-13,{Post-Shock},4579.87,-0.015033001632338894,1.0,0.75,-0.01127475122425417,0.8479727407436745,0.7963924830935687
2011-07-22,2.062561395467578e-177,8.149431838667895e-60,4.177071205572261e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005806869e-12,-6.213901715960953e-13,{Post-Shock},4521.7,-0.01270123387781752,1.0,0.75,-0.00952592540836314,0.839895015667025,0.7862773159072615
2011-07-25,6.624978365038229e-162,1.018696287859385e-55,1.7279235242748878e-22,0.0,1.0,Post-Shock,1.0,-1.0000888958074118e-12,-6.213901686302927e-13,{Post-Shock},4572.49,0.011232501050489896,1.0,0.75,0.008424375787867422,0.8469706069013608,0.7951091766841661
2011-07-26,1.2607553201188596e-153,1.1392712086602502e-53,4.287892646938517e-21,0.0,1.0,Post-Shock,1.0,-1.0000887821029887e-12,-6.213900979817624e-13,{Post-Shock},4610.22,0.00825152159982867,1.0,0.75,0.006188641199871503,0.8522122040943108,0.8016700372297976
